gene,log2FC,p_perm,FDR
RHOG,1.4204963075386665,0.44881889763779526,0.9003583119525789
STIM1,-0.30649243140159754,0.2755905511811024,0.8358265956585558
RRM1,0.667114746386237,0.07874015748031496,0.7033740598093441
TRIM21,-0.19740347156231897,0.6850393700787402,0.95640489891948
TRIM68,0.46485904060265115,0.3464566929133858,0.8665568416851119
OR51E1,5.036881130957996,0.015748031496062992,0.667765748031496
HBB,-5.4645488631354056,0.2755905511811024,0.8358265956585558
HBD,-4.164178967536123,0.18110236220472442,0.7957830157888296
HBG1,-0.625414364678329,0.7244094488188977,0.9611334517476898
HBG2,-1.0794202484117532,0.7244094488188977,0.9611334517476898
TRIM6,-0.922783007418436,0.36220472440944884,0.8697143701135749
TRIM5,0.7522145552231825,0.13385826771653545,0.7622000984664999
TRIM22,-0.3960849650391687,0.5275590551181102,0.9278611560463561
FAM160A2,-0.38919936028139634,0.07086614173228346,0.691786098680111
CAVIN3,1.339262569097201,0.06299212598425197,0.681067854565988
SMPD1,0.5456074611692907,0.8661417322834646,0.9807792009809172
APBB1,0.7616272514483593,0.6377952755905512,0.9507024161801811
TRIM3,0.6393848689279431,0.6299212598425197,0.9488678480021258
ARFIP2,0.37455757972990256,0.6614173228346457,0.9540512840874406
TIMM10B,1.3018980651886678,0.13385826771653545,0.7622000984664999
RRP8,-0.40711808127391746,0.3858267716535433,0.876785038446982
ILK,-0.3647483876143177,0.6850393700787402,0.95640489891948
TAF10,0.3871313234265612,0.25984251968503935,0.8301867552640214
TPP1,-0.17462686376793446,0.4015748031496063,0.8837120505898488
DCHS1,-0.20845397192926773,0.8740157480314961,0.9808551554908088
MRPL17,1.5752180886468898,0.06299212598425197,0.681067854565988
GVINP1,0.8959722976172317,0.5196850393700787,0.9269891283308266
ZNF215,1.8703833649142156,0.015748031496062992,0.667765748031496
OLFML1,-0.22168887939992832,0.6614173228346457,0.9540512840874406
PPFIBP2,1.1017326554187732,0.2992125984251969,0.84548432903613
CYB5R2,0.029841991850831473,0.984251968503937,0.9996493234004432
EIF3F,0.17544859685592318,0.44881889763779526,0.9003583119525789
TUB,-1.0590027385031524,0.2755905511811024,0.8358265956585558
TRIM66,-0.8717268085792007,0.30708661417322836,0.8502057269366529
RPL27A,0.07714462285358792,0.7716535433070866,0.9712956335003579
ST5,1.0265414252557625,0.2440944881889764,0.821254180569358
AKIP1,-0.004910920083557091,0.984251968503937,0.9996493234004432
TMEM9B,-0.6218401832153502,0.16535433070866143,0.7911470075408417
NRIP3,0.13532333949238717,0.889763779527559,0.9826798571064177
SCUBE2,-0.9340792906238824,0.6141732283464567,0.9452972399057129
DENND5A,-0.12294269843970618,0.7165354330708661,0.9598844201143826
TMEM41B,0.23672211583160285,0.5984251968503937,0.9426551539427668
IPO7,0.3497864552564218,0.29133858267716534,0.8409217673572552
ZNF143,-0.33353577388633937,0.5984251968503937,0.9426551539427668
WEE1,-0.8185049247361968,0.47244094488188976,0.9100725697192451
SWAP70,-0.5362434265929217,0.3464566929133858,0.8665568416851119
SBF2,0.04465476220530995,0.968503937007874,0.996635061524332
ADM,-0.8281437014197364,0.2125984251968504,0.8055705198257646
AMPD3,0.10091228291197263,0.905511811023622,0.9846053180366637
RNF141,1.134297265339291,0.4015748031496063,0.8837120505898488
LYVE1,2.3761572634369825,0.05511811023622047,0.6749978680462776
MRVI1,1.0426639636409565,0.05511811023622047,0.6749978680462776
CTR9,-0.2359422525953896,0.5354330708661418,0.930970186901932
EIF4G2,0.3330565862302084,0.3543307086614173,0.8684814642028128
ZBED5,-0.1882832829997021,0.6062992125984252,0.9426921067661317
ZBED5-AS1,0.3520911112744338,0.5039370078740157,0.9208081416432157
GALNT18,-0.024410409070184658,1.0,1.0
CSNK2A3,0.5660832880349265,0.3937007874015748,0.8821211995132048
USP47,0.08020063981136794,0.8188976377952756,0.9745327177025166
DKK3,0.4768688848840572,0.33858267716535434,0.861148705990008
MICAL2,1.4459269446060814,0.023622047244094488,0.667765748031496
PARVA,0.634077312565287,0.031496062992125984,0.667765748031496
TEAD1,0.10142002639969849,0.7716535433070866,0.9712956335003579
ARNTL,0.760981113643997,0.6220472440944882,0.9452972399057129
BTBD10,1.115432329863359,0.41732283464566927,0.8906344044207434
FAR1,-0.016855845954936832,0.968503937007874,0.996635061524332
SPON1,-1.241087654360146,0.06299212598425197,0.681067854565988
RRAS2,0.08744896538387215,0.7874015748031497,0.9712956335003579
COPB1,0.027197749767958967,0.9133858267716536,0.9869192772308144
PSMA1,1.4835202310758158,0.18110236220472442,0.7957830157888296
PDE3B,-1.0533738436003675,0.44881889763779526,0.9003583119525789
CYP2R1,0.8480282028391164,0.28346456692913385,0.8407280237511294
INSC,-2.571186005206049,0.031496062992125984,0.667765748031496
SOX6,-2.2610660215208176,0.29133858267716534,0.8409217673572552
C11orf58,-0.06048297702202543,0.8031496062992126,0.971896098874773
AC116533.1,0.21280002991066382,0.5984251968503937,0.9426551539427668
RPS13,0.2970840436436877,0.4015748031496063,0.8837120505898488
PIK3C2A,0.41343437154103846,0.48031496062992124,0.9108866108717542
NUCB2,0.0314481092303307,0.905511811023622,0.9846053180366637
NCR3LG1,-0.6748989263787624,0.31496062992125984,0.8521836066603339
AC124798.1,0.2290514376098931,0.7795275590551181,0.9712956335003579
SERGEF,0.14813450054647426,0.8976377952755905,0.984564485012892
SAAL1,1.282717471219272,0.03937007874015748,0.6694393463974897
ST13P5,0.8720161323824849,0.2440944881889764,0.821254180569358
SAA1,3.2923582534687617,0.07874015748031496,0.7033740598093441
HPS5,1.2107260937586526,0.11811023622047244,0.7495967237023342
GTF2H1,-0.09157453479460376,0.9921259842519685,1.0
LDHA,-0.0974168022418258,0.7480314960629921,0.9674074885702193
TSG101,0.7635944388021922,0.06299212598425197,0.681067854565988
UEVLD,1.1142863609018292,0.3543307086614173,0.8684814642028128
SPTY2D1,-0.28213133082971087,0.3779527559055118,0.876785038446982
AP006296.1,0.7003655832486255,0.5275590551181102,0.9278611560463561
TMEM86A,-0.19732944538205643,0.8582677165354331,0.9797118403019511
ZDHHC13,0.04713073528305367,0.9606299212598425,0.9944905318970628
NAV2,-0.553406833424785,0.3937007874015748,0.8821211995132048
HTATIP2,0.6426085614540273,0.25984251968503935,0.8301867552640214
PRMT3,-0.4176233239281415,0.41732283464566927,0.8906344044207434
NELL1,-2.2379094000937503,0.023622047244094488,0.667765748031496
ANO5,-1.994185378362954,0.25984251968503935,0.8301867552640214
FANCF,0.03724283098267023,0.968503937007874,0.996635061524332
SVIP,-0.7901228262747853,0.16535433070866143,0.7911470075408417
LUZP2,-2.429683583125074,0.047244094488188976,0.6749978680462776
FIBIN,-0.6293913738782564,0.3779527559055118,0.876785038446982
CCDC34,1.055470070551384,0.4330708661417323,0.8942837593482218
LGR4,-0.2557704707274331,0.7165354330708661,0.9598844201143826
LIN7C,0.2733560163678659,0.33070866141732286,0.8578447384384733
BDNF-AS,0.25493255834960005,0.7401574803149606,0.9643937824461014
AC104563.1,-2.17365611143033,0.015748031496062992,0.667765748031496
BDNF,-0.15382187238724176,0.8582677165354331,0.9797118403019511
HSP90AA2P,-0.1282321465790357,0.8740157480314961,0.9808551554908088
KIF18A,1.3984967567020046,0.1968503937007874,0.8055705198257646
METTL15,-0.557105085067005,0.18110236220472442,0.7957830157888296
ARL14EP,-0.4005291182787838,0.4251968503937008,0.8928344263373764
MPPED2,-2.10772722448655,0.07086614173228346,0.691786098680111
DNAJC24,0.2072537536415071,0.7165354330708661,0.9598844201143826
IMMP1L,-0.17999029901975705,0.5905511811023622,0.9422846867800978
ELP4,1.06439650911497,0.1732283464566929,0.7935636168368893
RCN1,-0.04496959743479323,0.9212598425196851,0.9876412106462515
EIF3M,0.3600121063081305,0.36220472440944884,0.8697143701135749
