gene,log2FC,score,pval_adj,loso_robustness
DAB2,1.7386842966079712,12.406706809997559,2.4499682069371886e-33,
AXL,1.998405933380127,12.394560813903809,2.8407308550970503e-33,
TMED9,1.4009597301483154,12.369491577148438,3.8411874291454e-33,
COX6C,1.131475567817688,12.339692115783691,5.524822677513092e-33,
SEC31A,1.2217801809310913,12.33630657196045,5.721760950351812e-33,
RTL8C,1.3984074592590332,12.332894325256348,5.948573227840819e-33,
RBFOX2,1.6035470962524414,12.284903526306152,1.0742725358080098e-32,
MAGED1,1.5132594108581543,12.284473419189453,1.0762615819220374e-32,
ARF4,1.1711764335632324,12.284097671508789,1.0775507847564145e-32,
ID4,2.2016937732696533,12.246560096740723,1.7010591559237788e-32,
EPB41L2,1.4108357429504395,12.226622581481934,2.1597725986681252e-32,
GOLIM4,1.596602439880371,12.209506034851074,2.656789689002901e-32,
TCEAL9,1.6591635942459106,12.17151165008545,4.22062293836157e-32,
TEAD1,1.800385594367981,12.137816429138184,6.352830503648898e-32,
SGCB,1.7371772527694702,12.133543968200684,6.670765323045184e-32,
ENAH,1.3866926431655884,12.10922622680664,8.945285572300881e-32,
COL1A1,1.3096526861190796,12.104121208190918,9.487855183747059e-32,
RGS5,5.044026851654053,12.099902153015137,9.955076453249394e-32,
EGFL6,1.5700035095214844,12.06021499633789,1.6077692911634233e-31,
EPS8,2.6007394790649414,11.988821029663086,3.753788109935178e-31,
OAZ2,2.1297976970672607,11.936826705932617,6.999191421660155e-31,
FAT1,2.1597936153411865,11.90186882019043,1.06134765431874e-30,
FNDC3B,1.4889905452728271,11.87489128112793,1.4612143559884175e-30,
PDGFRA,1.7133357524871826,11.821392059326172,2.748758292036862e-30,
YAP1,2.2828822135925293,11.815293312072754,2.9462839607550343e-30,
DYNLL1,1.2445001602172852,11.812901496887207,3.0216630148808292e-30,
PLXDC1,1.9712262153625488,11.799627304077148,3.527013461900936e-30,
ITGB1,1.1778771877288818,11.79677963256836,3.6368725102774024e-30,
C1QTNF1,2.7221946716308594,11.795435905456543,3.6837272002487704e-30,
UQCRQ,1.3761863708496094,11.794979095458984,3.6921229704308454e-30,
A2M,3.459867238998413,11.787696838378906,4.012977158907716e-30,
PDLIM1,2.228606700897217,11.747902870178223,6.371307276147751e-30,
OSMR,2.368971347808838,11.714099884033203,9.440356224014132e-30,
SEM1,1.3505858182907104,11.690669059753418,1.2404789610526731e-29,
RPS4Y1,4.568325519561768,11.686235427856445,1.3029371749074752e-29,
DKK3,1.5521557331085205,11.677045822143555,1.4472766527949757e-29,
SLC39A7,1.411070466041565,11.64743423461914,2.0245730356398855e-29,
HTRA1,1.2909282445907593,11.629807472229004,2.481808628542752e-29,
SOX4,1.548575758934021,11.595198631286621,3.7091882354345925e-29,
MGST3,1.2958111763000488,11.591651916503906,3.8544813369548767e-29,
GJC1,3.7951502799987793,11.556962966918945,5.758674252377293e-29,
RAB1A,1.172479271888733,11.542587280273438,6.786856652185141e-29,
MME,2.539815902709961,11.518860816955566,8.914031179276038e-29,
KDELR1,1.1371519565582275,11.499836921691895,1.1048486470727487e-28,
SULF1,2.525360584259033,11.475545883178711,1.4549236352775171e-28,
NDN,1.548952579498291,11.466168403625488,1.6167226401230137e-28,
CTNNA1,1.577142596244812,11.460847854614258,1.709185193450673e-28,
TSPAN3,1.383440375328064,11.459692001342773,1.7271191021339798e-28,
