gene,log2FC,score,pval_adj,loso_robustness
MS4A7,1.326281189918518,9.801368713378906,8.507050682736949e-20,
RGCC,1.5077073574066162,9.775547981262207,1.0692692214161202e-19,
FCGR2B,2.104290008544922,9.590962409973145,6.341172633536238e-19,
MT-CYB,0.526468813419342,9.551084518432617,9.09295139630677e-19,
MT-ND3,0.5491999387741089,9.521574974060059,1.17899957505865e-18,
CTSH,1.1230027675628662,9.431001663208008,2.6769809129349913e-18,
MT-ATP8,0.6418164372444153,9.345014572143555,5.917469713496074e-18,
ACTB,0.4659086763858795,9.322383880615234,7.00803931623483e-18,
PEA15,1.037411093711853,9.207486152648926,1.971055006696517e-17,
ACTR3,0.7815772891044617,9.10111141204834,5.171138227438352e-17,
CD44,1.0050032138824463,9.09323501586914,5.4487412360741235e-17,
S100A4,1.0896081924438477,9.028882026672363,9.637180158131504e-17,
SGK1,1.2134933471679688,9.013080596923828,1.0918602929192884e-16,
TMEM176B,1.6478855609893799,8.926594734191895,2.2636302059307257e-16,
GSN,1.0113301277160645,8.870416641235352,3.6877480336015835e-16,
IQGAP1,0.8215430378913879,8.64435863494873,2.6437629754326974e-15,
PTTG1IP,1.0180883407592773,8.568888664245605,5.0187956905930256e-15,
IL7R,2.085144519805908,8.490229606628418,9.740546395523468e-15,
MGST3,1.4671355485916138,8.284907341003418,5.402725644952407e-14,
ENO1,0.8567994832992554,8.262725830078125,6.404764175631065e-14,
S100A6,0.8157475590705872,8.17758560180664,1.2625537372462875e-13,
CD9,2.5535497665405273,8.137508392333984,1.7325210850618043e-13,
PPT1,0.9321801662445068,8.024454116821289,4.249939959354882e-13,
CSF1R,1.1026169061660767,7.955016613006592,7.356114745522507e-13,
MT-ND6,0.5387042760848999,7.932286262512207,8.587423051037591e-13,
CPVL,0.9733986258506775,7.907312870025635,1.035177906583737e-12,
PFN1,0.4585646688938141,7.887971878051758,1.1923224798389782e-12,
CX3CR1,1.571509838104248,7.861054420471191,1.4587456864772307e-12,
CTSZ,0.8542743921279907,7.783541202545166,2.6647013716473503e-12,
MSN,0.746764063835144,7.776662349700928,2.7765881265559935e-12,
CTNND1,1.2439870834350586,7.763352870941162,3.044158288940832e-12,
VASP,0.8890390396118164,7.72706413269043,3.99853347612677e-12,
KLF6,0.9366628527641296,7.720683574676514,4.1506756763221866e-12,
SPI1,0.9290897250175476,7.700594902038574,4.738353214599899e-12,
RAC1,0.7319775223731995,7.695062160491943,4.887635130469538e-12,
HLA-DMA,0.7415245175361633,7.680306911468506,5.418815303221561e-12,
AHR,0.952594518661499,7.593721866607666,1.0363574140915278e-11,
RHOG,0.84012770652771,7.588687419891357,1.0648955193909367e-11,
PDIA3,0.727756917476654,7.580711841583252,1.1194373948601477e-11,
AHNAK,0.8511347770690918,7.576324939727783,1.1447674920101194e-11,
CD86,0.8962557911872864,7.533905029296875,1.5680380248906337e-11,
ACTR2,0.5376099944114685,7.515461444854736,1.7856906918475917e-11,
CDC42,0.6636625528335571,7.496220111846924,2.045528237059337e-11,
CXCL16,0.9640021920204163,7.461327075958252,2.6384664767305223e-11,
GLUL,0.9796913862228394,7.456840515136719,2.6859402510525074e-11,
PLXDC2,1.0604729652404785,7.456142902374268,2.6859402510525074e-11,
EFHD2,0.79582679271698,7.436004161834717,3.095704634029256e-11,
AIF1,0.821500837802887,7.326489448547363,6.90244343267163e-11,
IFNGR1,0.9069090485572815,7.305104732513428,8.011572959253266e-11,
INSIG1,1.0397250652313232,7.263033390045166,1.0834779126471999e-10,
FCGR3A,1.5276660919189453,7.199328422546387,1.7147896094725545e-10,
YWHAE,0.6973850727081299,7.19753360748291,1.7202991742613874e-10,
WASF2,0.8660343289375305,7.184124946594238,1.8792379880571976e-10,
SIRPA,1.1386040449142456,7.177545070648193,1.9527584715909548e-10,
SERPINB9,0.8906869888305664,7.095147132873535,3.5209588019996647e-10,
RAP1A,0.7666447758674622,7.09340238571167,3.531695306323643e-10,
ANPEP,1.5476305484771729,7.081289291381836,3.818260295257595e-10,
SLAMF8,1.4251455068588257,7.077999591827393,3.873445880727848e-10,
CYP2S1,1.4935892820358276,6.964496612548828,8.648117772112719e-10,
LCP1,0.5356683135032654,6.922475337982178,1.1538901266388988e-09,
HLA-DMB,0.6575316190719604,6.8739237785339355,1.5946336220155148e-09,
FAM129A,1.0208200216293335,6.830855369567871,2.116892249284645e-09,
EMP1,2.411294937133789,6.80657958984375,2.484544172390309e-09,
SLC2A3,0.8504548072814941,6.804436206817627,2.4998866284907707e-09,
RUNX3,0.9414990544319153,6.785543918609619,2.799172903106297e-09,
PKIB,1.8783022165298462,6.783450603485107,2.799172903106297e-09,
C15orf48,1.3798295259475708,6.783201217651367,2.799172903106297e-09,
RTN4,0.6806846857070923,6.770639419555664,3.027886963656407e-09,
