gene,log2FC,p_perm,FDR
ALG14,0.5937648966348112,0.5275590551181102,1.0
TMEM56,-3.667840582290048,0.05511811023622047,1.0
RPL7P9,-2.906345985066476,0.10236220472440945,1.0
PTBP2,-1.652032539041901,0.2125984251968504,1.0
DPYD,-1.163132271789907,0.6535433070866141,1.0
AL445433.1,0.9655510539107679,0.49606299212598426,1.0
PALMD,1.89675191033243,0.4094488188976378,1.0
AGL,-2.8562388838028663,0.08661417322834646,1.0
SLC35A3,0.5676483035144115,0.7086614173228346,1.0
TRMT13,1.0333376360164133,0.33070866141732286,1.0
RTCA,-2.3699972101256224,0.08661417322834646,1.0
CDC14A,0.37691259893091056,0.7952755905511811,1.0
BCAS2P2,1.5163096599064727,0.2125984251968504,1.0
SLC30A7,-1.3063099447391622,0.36220472440944884,1.0
S1PR1,-0.05717378118703409,1.0,1.0
COL11A1,-0.2797726001830394,1.0,1.0
RNPC3,0.15966186490178114,0.7637795275590551,1.0
AMY2B,-0.3101159285860895,0.84251968503937,1.0
AC114491.1,-2.007362754443094,0.16535433070866143,1.0
VAV3,-1.144569855539757,0.5511811023622047,1.0
SLC25A24,-0.9190889420508097,0.5511811023622047,1.0
FAM102B,0.42328592106258234,0.84251968503937,1.0
HENMT1,-0.0271570438529527,1.0,1.0
PRPF38B,-0.5175716982989069,0.29133858267716534,1.0
STXBP3,0.07038302245031325,0.9212598425196851,1.0
GPSM2,0.7173891291913769,0.7244094488188977,1.0
CLCC1,-0.4641883007342842,0.7637795275590551,1.0
WDR47,0.795868963121332,0.5118110236220472,1.0
BX679664.3,-1.2241193102577335,0.2440944881889764,1.0
TAF13,-0.5522214018583176,0.937007874015748,1.0
AL356488.3,0.9383977467863907,0.4251968503937008,1.0
TMEM167B,-0.02888745179561969,0.9291338582677166,1.0
KIAA1324,0.4684989625234075,0.7322834645669292,1.0
SARS,0.7802068740963919,0.5118110236220472,1.0
PSRC1,-2.3923676461766683,0.05511811023622047,1.0
SORT1,-2.5921317482168127,0.15748031496062992,1.0
PSMA5,-1.631261628206798,0.2677165354330709,1.0
CYB561D1,-1.7637106023559952,0.2125984251968504,1.0
GNAI3,-1.1525911842442573,0.9921259842519685,1.0
AMPD2,1.1322634963984157,0.4645669291338583,1.0
CSF1,-0.5743302910001917,0.7322834645669292,1.0
AHCYL1,1.0153293259475449,0.6220472440944882,1.0
STRIP1,-0.6195260690908975,0.6220472440944882,1.0
AL160006.1,-0.4658804115918054,0.7637795275590551,1.0
RBM15,0.6189468107062788,0.5826771653543307,1.0
