gene,log2FC,p_perm,FDR
PSMB2,0.43267282084703584,0.11023622047244094,1.0
C1orf216,0.08229415430931875,0.9448818897637795,1.0
CLSPN,-0.6888109733724148,0.6456692913385826,1.0
AGO4,-0.0029245957158323677,1.0,1.0
AGO1,-0.3852497023752237,0.11023622047244094,1.0
AGO3,0.4206698016090815,0.29133858267716534,1.0
ADPRHL2,-0.7782485827767189,0.16535433070866143,1.0
TRAPPC3,-0.44307577845828217,0.25196850393700787,1.0
MAP7D1,-0.2686098376409207,0.7165354330708661,1.0
THRAP3,-0.3455929629676904,0.23622047244094488,1.0
STK40,0.12556979777167676,0.8031496062992126,1.0
LSM10,0.5628524587772605,0.28346456692913385,1.0
MRPS15,-1.5210586853944448,0.18110236220472442,1.0
CSF3R,0.12526497703621642,1.0,1.0
ZC3H12A,-0.13785246358706704,0.8503937007874016,1.0
MEAF6,-0.308879405709205,0.1889763779527559,1.0
SNIP1,-0.157712491013827,0.5511811023622047,1.0
AL034379.1,0.16240304548806161,0.8976377952755905,1.0
GNL2,0.576654919553194,0.28346456692913385,1.0
C1orf109,-0.703651176284545,0.16535433070866143,1.0
CDCA8,0.2851221858444528,0.7480314960629921,1.0
YRDC,0.18030934094891293,0.7165354330708661,1.0
C1orf122,-0.49016919278229043,0.8267716535433071,1.0
MTF1,0.005228716321740379,0.9921259842519685,1.0
INPP5B,-0.32236089991955597,0.7480314960629921,1.0
SF3A3,-0.059670081398595975,0.84251968503937,1.0
FHL3,0.43587251720273024,0.6850393700787402,1.0
UTP11,-0.2705142170122432,0.5984251968503937,1.0
POU3F1,0.5873186383094016,0.4330708661417323,1.0
AL354702.1,-1.5047346015296605,0.023622047244094488,1.0
RRAGC,-1.0452964133702176,0.4330708661417323,1.0
MYCBP,0.4994031759112776,0.4251968503937008,1.0
AKIRIN1,-0.30743537596833637,0.2204724409448819,1.0
NDUFS5,0.015492296321180099,0.952755905511811,1.0
MACF1,0.006529412564631798,0.968503937007874,1.0
AL356055.1,-0.37876386142593055,0.6850393700787402,1.0
PABPC4,-0.2925835186142578,0.36220472440944884,1.0
PPIE,0.6986720876667887,0.4015748031496063,1.0
BMP8B,-1.1834454244116124,0.1968503937007874,1.0
TRIT1,-0.49124477877111605,0.6614173228346457,1.0
CAP1,0.7425238266483074,0.031496062992125984,1.0
PPT1,0.04283634684742932,0.9133858267716536,1.0
RLF,-0.29864361332152534,0.937007874015748,1.0
AL050341.2,-0.09444166584112956,0.8818897637795275,1.0
ZMPSTE24,0.20598075546374517,0.8503937007874016,1.0
COL9A2,-0.028574806636734174,0.9763779527559056,1.0
SMAP2,-0.42583927014394796,0.1889763779527559,1.0
ZFP69B,-0.8005166296111413,0.2755905511811024,1.0
AL031985.3,-0.7509858981494173,0.4330708661417323,1.0
ZFP69,-1.1274447515818413,0.25984251968503935,1.0
EXO5,1.2046020053713697,0.33070866141732286,1.0
ZNF684,0.4848404288932464,0.6062992125984252,1.0
RIMS3,1.2226492840032384,0.15748031496062992,1.0
NFYC,-0.5347859334212961,0.31496062992125984,1.0
CITED4,-0.395925817370405,0.7401574803149606,1.0
CTPS1,-0.11014252616410047,0.8346456692913385,1.0
SCMH1,-1.0454346151032186,0.2992125984251969,1.0
HIVEP3,0.06002851935288067,0.8740157480314961,1.0
FOXJ3,0.028627943970686687,0.937007874015748,1.0
RIMKLA,-0.44282646810858606,0.6535433070866141,1.0
PPCS,0.4795805245475435,0.33858267716535434,1.0
CCDC30,1.0822445457716385,0.2755905511811024,1.0
PPIH,-0.5654625155249704,0.2047244094488189,1.0
YBX1,-0.08066175188947611,0.7086614173228346,1.0
P3H1,-0.4866097230361266,0.6771653543307087,1.0
C1orf50,-0.790502223817947,0.33858267716535434,1.0
SVBP,0.4842115529943296,0.7322834645669292,1.0
ERMAP,-1.102212234857741,0.2440944881889764,1.0
ZNF691,-0.20627229740840813,0.9212598425196851,1.0
ATP6V1E1P1,-1.8192863472984409,0.023622047244094488,1.0
SLC2A1,-0.562011278181517,0.3543307086614173,1.0
EBNA1BP2,0.45068994477647095,0.5039370078740157,1.0
TIE1,1.215753882716399,0.2755905511811024,1.0
ELOVL1,-0.41562691051565626,0.4015748031496063,1.0
MED8,0.15286615090682698,0.8110236220472441,1.0
SZT2,0.26616820259301655,0.5118110236220472,1.0
PTPRF,0.8413382642060925,0.25984251968503935,1.0
KDM4A,-0.7067483272642385,0.6062992125984252,1.0
ST3GAL3,-0.641664026400661,0.4566929133858268,1.0
IPO13,-0.26143518351038475,0.6377952755905512,1.0
DPH2,-1.0332611926506916,0.31496062992125984,1.0
ATP6V0B,0.4368216532369482,0.3858267716535433,1.0
B4GALT2,0.0878151129561493,0.905511811023622,1.0
AL356653.1,-0.92224370206059,0.2755905511811024,1.0
DMAP1,-0.6825055430856923,0.6535433070866141,1.0
ERI3,0.523608775600231,0.7165354330708661,1.0
RNF220,-0.18382249843929444,0.5905511811023622,1.0
TMEM53,-0.48375080504890833,0.44881889763779526,1.0
C1orf228,0.25192321956978114,0.7637795275590551,1.0
RPS8,0.04137035692599511,0.6456692913385826,1.0
RPS15AP11,-0.31697859132938255,0.07874015748031496,1.0
PLK3,-0.5397080082934052,0.48031496062992124,1.0
EIF2B3,0.24831451116556025,0.5118110236220472,1.0
HECTD3,-0.72561550620956,0.984251968503937,1.0
UROD,-0.08501867910529892,0.889763779527559,1.0
ZSWIM5,-1.0620637024088282,0.2204724409448819,1.0
OSTCP5,-0.7888618530250682,0.44881889763779526,1.0
MUTYH,-0.5989858380200141,0.7086614173228346,1.0
TOE1,-0.4830661983218745,0.7007874015748031,1.0
TESK2,-0.11227855278861121,0.952755905511811,1.0
PRDX1,-0.1329391080731872,0.7795275590551181,1.0
AKR1A1,0.021324716677446176,0.9763779527559056,1.0
NASP,-0.5901228646727388,0.2440944881889764,1.0
GPBP1L1,0.630596315236267,0.36220472440944884,1.0
TMEM69,-0.8161587442915463,0.31496062992125984,1.0
IPP,-0.9360237547527936,0.4881889763779528,1.0
AL604028.1,-1.7103300832159472,0.047244094488188976,1.0
MAST2,-0.7419305986779279,0.4015748031496063,1.0
PIK3R3,-0.4881616966771509,0.13385826771653545,1.0
POMGNT1,-0.6206085398393433,0.6614173228346457,1.0
LRRC41,-0.4315162844004723,0.14960629921259844,1.0
UQCRH,-0.03331154572903916,0.9212598425196851,1.0
NSUN4,-0.6306343595235813,0.09448818897637795,1.0
MKNK1,-0.050982263003186645,0.8582677165354331,1.0
MOB3C,0.20281121683817016,0.8110236220472441,1.0
ATPAF1,0.07832183506864787,0.8346456692913385,1.0
EFCAB14,-0.31151330653452813,0.11811023622047244,1.0
STIL,-0.08250107958749497,0.8582677165354331,1.0
CMPK1,-0.2697612430605094,0.33858267716535434,1.0
FOXD2-AS1,-0.5079515331672955,0.6850393700787402,1.0
FOXD2,0.23539491722722383,0.8582677165354331,1.0
SPATA6,-0.27074022297950284,0.7637795275590551,1.0
FAF1,0.1465627359771835,0.9448818897637795,1.0
CDKN2C,-0.3088171730818914,0.7637795275590551,1.0
RNF11,-0.33694356426287975,0.25984251968503935,1.0
EPS15,0.09892653812862218,0.7322834645669292,1.0
OSBPL9,0.45402269351822344,0.49606299212598426,1.0
NRDC,0.1635028601185624,0.36220472440944884,1.0
TXNDC12,0.055503744829140444,0.7716535433070866,1.0
KTI12,-1.1709917667888965,0.10236220472440945,1.0
BTF3L4,0.25908188451164804,0.5196850393700787,1.0
ZFYVE9,-0.30508849147958905,0.7874015748031497,1.0
CC2D1B,-0.14264058717280204,0.7007874015748031,1.0
PRPF38A,-0.2893518131631305,0.05511811023622047,1.0
ZCCHC11,0.11724141087881268,0.7086614173228346,1.0
GPX7,0.005179366449726164,0.984251968503937,1.0
FAM159A,-0.75771884032575,0.6614173228346457,1.0
COA7,-0.09496152877617425,0.9291338582677166,1.0
ZYG11B,-1.2441203578149782,0.031496062992125984,1.0
RPS13P2,-0.11033669564996007,0.6377952755905512,1.0
ECHDC2,2.2155656856399117,0.023622047244094488,1.0
SCP2,0.39013934434450714,0.4409448818897638,1.0
SLC1A7,1.3985444990158833,0.11811023622047244,1.0
CPT2,-1.7767915958753275,0.031496062992125984,1.0
C1orf123,0.2535876452363848,0.6220472440944882,1.0
MAGOH,-0.26088933439308093,0.4251968503937008,1.0
LRP8,-0.15491564287031245,0.7952755905511811,1.0
NDC1,-0.044882276775477514,0.9448818897637795,1.0
YIPF1,1.0413064227952162,0.015748031496062992,1.0
HSPB11,0.40066970743762287,0.41732283464566927,1.0
LRRC42,0.06545007721621499,0.937007874015748,1.0
HNRNPA3P12,-0.8428936148014761,0.36220472440944884,1.0
TMEM59,-0.04155284247176283,0.8503937007874016,1.0
TCEANC2,-0.5215143804123823,0.07874015748031496,1.0
CYB5RL,0.37462992874509604,0.7165354330708661,1.0
MRPL37,0.6408786527542674,0.1889763779527559,1.0
SSBP3,-0.2905931587767441,0.5354330708661418,1.0
TTC22,-1.0543844576625974,0.14960629921259844,1.0
LEXM,0.7133887926410758,0.5905511811023622,1.0
DHCR24,0.07824832703003937,0.8818897637795275,1.0
USP24,0.03278091259347704,0.9133858267716536,1.0
RPS26P15,0.15460948228254523,0.905511811023622,1.0
OMA1,0.45117861406594084,0.5196850393700787,1.0
TACSTD2,0.9300391841740483,0.4330708661417323,1.0
MYSM1,-0.2858624799430416,0.30708661417322836,1.0
JUN,0.08428046321908766,0.8818897637795275,1.0
HOOK1,-0.717198424929665,0.5748031496062992,1.0
NFIA,0.010573491612998254,0.984251968503937,1.0
TM2D1,-0.44302976516308235,0.41732283464566927,1.0
PATJ,0.42197411105882754,0.4645669291338583,1.0
USP1,-0.45143868966025913,0.1889763779527559,1.0
DOCK7,0.7201118928653818,0.5748031496062992,1.0
ATG4C,-0.07309597346765617,0.889763779527559,1.0
ALG6,-0.5330021461720431,0.5590551181102362,1.0
ITGB3BP,-0.1617869129085472,0.7874015748031497,1.0
EFCAB7,-0.8649915106009488,0.2677165354330709,1.0
PGM1,-0.318537901817181,0.7007874015748031,1.0
RAVER2,-0.09349431692374421,1.0,1.0
JAK1,-0.3178587253254097,0.10236220472440945,1.0
LEPROT,0.06140011104640042,0.8582677165354331,1.0
LEPR,-0.4104653803011238,0.6535433070866141,1.0
PDE4B,0.18057456057453702,0.6299212598425197,1.0
MIER1,0.03454980030979371,0.905511811023622,1.0
SLC35D1,-1.3378576068971388,0.03937007874015748,1.0
IL23R,-0.04478089381378547,1.0,1.0
IL12RB2,-0.3164263083109615,0.6299212598425197,1.0
SERBP1,-0.2333030304998367,0.28346456692913385,1.0
GADD45A,0.17225052566373567,0.8740157480314961,1.0
GNG12,0.528256872464814,0.6141732283464567,1.0
LRRC40,-0.962130321747753,0.4251968503937008,1.0
