gene,log2FC,p_perm,FDR
AL031729.1,0.09935379731932015,0.84251968503937,1.0
IFI6,-0.013670107258449526,0.9921259842519685,1.0
FAM76A,-0.4904124880210756,0.28346456692913385,1.0
AL020997.1,1.5849074926213262,0.047244094488188976,1.0
STX12,0.04278727875836186,0.8740157480314961,1.0
PPP1R8,0.307809999114216,0.3700787401574803,1.0
THEMIS2,-0.06397317094924304,0.9212598425196851,1.0
RPA2,-0.0005094389023216905,1.0,1.0
XKR8,-0.18357872110317208,0.6535433070866141,1.0
EYA3,0.006424906800386765,0.9921259842519685,1.0
SPCS2P4,0.23085014606551368,0.4330708661417323,1.0
PTAFR,0.5500221990258165,0.5590551181102362,1.0
DNAJC8,0.06793515934565786,0.7086614173228346,1.0
ATPIF1,0.025754459667719942,0.8740157480314961,1.0
SESN2,0.27713039844281306,0.7086614173228346,1.0
MED18,-0.34997909849993114,0.6929133858267716,1.0
PHACTR4,0.22603828729644615,0.14173228346456693,1.0
CR391992.1,0.6664477209311505,0.3700787401574803,1.0
RCC1,0.45095497682557495,0.3228346456692913,1.0
SNHG3,0.1235805218170114,0.5433070866141733,1.0
TRNAU1AP,-0.08832957665028385,0.7244094488188977,1.0
SNHG12,0.12936244541410957,0.8110236220472441,1.0
SNORD99,0.5817174420779698,0.5511811023622047,1.0
TAF12,0.5698411239084882,0.07086614173228346,1.0
GMEB1,-0.09532514748823928,0.7952755905511811,1.0
YTHDF2,-0.1776672211230954,0.7322834645669292,1.0
EPB41,-0.012367902027654587,0.952755905511811,1.0
AL138785.1,-0.2534865519850529,0.7322834645669292,1.0
Metazoa_SRP,-0.720087297616332,0.14960629921259844,1.0
SRSF4,-0.008981992153699991,0.984251968503937,1.0
MECR,-0.25236870833096514,0.7244094488188977,1.0
MATN1-AS1,-0.1262346674458188,0.8267716535433071,1.0
LAPTM5,0.12959023334708242,0.8267716535433071,1.0
PUM1,0.08391854332697157,0.7086614173228346,1.0
SNRNP40,-0.16424981389328952,0.6062992125984252,1.0
ZCCHC17,-0.17205860670893536,0.84251968503937,1.0
TINAGL1,2.1806346728911508,0.031496062992125984,1.0
PEF1,0.6198367322341758,0.3464566929133858,1.0
PTP4A2,0.20454135278874475,0.6456692913385826,1.0
KHDRBS1,-0.01542361883137744,0.9448818897637795,1.0
TMEM39B,0.4029417254530596,0.5826771653543307,1.0
KPNA6,0.1131164441650645,0.7007874015748031,1.0
TXLNA,1.2213764140829806,0.031496062992125984,1.0
CCDC28B,-0.007415904289613584,0.9763779527559056,1.0
TMEM234,0.24732141732919133,0.8188976377952756,1.0
EIF3I,0.27767881996900723,0.2125984251968504,1.0
LCK,0.39285359736069747,0.08661417322834646,1.0
